,OrderDate,ShippingDate,ProductID,Zip,Units,Revenue,Currency,Product,Category
4516,2010-02-15 00:00:00,2010-02-20 00:00:00,599,95008,1,756.7875,GBP,Maximus UC-64|Convenience,Urban
4517,2010-02-15 00:00:00,2010-02-20 00:00:00,599,97302,2,1507.275,GBP,Maximus UC-64|Convenience,Urban
4518,2010-02-15 00:00:00,2010-02-21 00:00:00,599,6040,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4519,2010-02-15 00:00:00,2010-02-21 00:00:00,599,6484,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4520,2010-02-15 00:00:00,2010-02-21 00:00:00,599,6787,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4521,2010-02-15 00:00:00,2010-02-21 00:00:00,599,7927,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4522,2010-02-15 00:00:00,2010-02-21 00:00:00,599,21771,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4523,2010-02-15 00:00:00,2010-02-21 00:00:00,599,25411,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4524,2010-02-15 00:00:00,2010-02-21 00:00:00,599,29650,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4525,2010-02-15 00:00:00,2010-02-21 00:00:00,599,33862,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4526,2010-02-15 00:00:00,2010-02-21 00:00:00,599,46368,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4527,2010-02-15 00:00:00,2010-02-21 00:00:00,599,47711,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4528,2010-02-15 00:00:00,2010-02-21 00:00:00,599,47932,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4529,2010-02-15 00:00:00,2010-02-21 00:00:00,599,50129,1,1507.275,GBP,Maximus UC-64|Convenience,Urban
4530,2010-02-15 00:00:00,2010-02-21 00:00:00,599,50129,1,2260.9125000000004,USD,Maximus UC-64|Convenience,Urban
4531,2010-02-15 00:00:00,2010-02-21 00:00:00,599,53129,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4532,2010-02-15 00:00:00,2010-02-21 00:00:00,599,54165,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4533,2010-02-15 00:00:00,2010-02-21 00:00:00,599,55976,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4534,2010-02-15 00:00:00,2010-02-21 00:00:00,599,56007,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4535,2010-02-15 00:00:00,2010-02-21 00:00:00,599,56529,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4536,2010-02-15 00:00:00,2010-02-21 00:00:00,599,58078,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4537,2010-02-15 00:00:00,2010-02-21 00:00:00,599,64152,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4538,2010-02-15 00:00:00,2010-02-21 00:00:00,599,65202,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4539,2010-02-15 00:00:00,2010-02-21 00:00:00,599,66086,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4540,2010-02-15 00:00:00,2010-02-21 00:00:00,599,70520,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4541,2010-02-15 00:00:00,2010-02-21 00:00:00,599,75022,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4542,2010-02-15 00:00:00,2010-02-21 00:00:00,599,75093,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4543,2010-02-15 00:00:00,2010-02-21 00:00:00,599,75758,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4544,2010-02-15 00:00:00,2010-02-21 00:00:00,599,75859,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4545,2010-02-15 00:00:00,2010-02-21 00:00:00,599,76301,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4546,2010-02-15 00:00:00,2010-02-21 00:00:00,599,76548,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4547,2010-02-15 00:00:00,2010-02-21 00:00:00,599,79741,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4548,2010-02-15 00:00:00,2010-02-21 00:00:00,599,84004,1,753.6375,USD,Maximus UC-64|Convenience,Urban
4549,2010-02-15 00:00:00,2010-02-21 00:00:00,599,85367,1,741.5625,GBP,Maximus UC-64|Convenience,Urban
4550,2010-02-15 00:00:00,2010-02-21 00:00:00,599,92071,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4551,2010-02-15 00:00:00,2010-02-21 00:00:00,599,97756,1,753.6375,GBP,Maximus UC-64|Convenience,Urban
4552,2010-01-15 00:00:00,2010-01-17 00:00:00,604,1056,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4553,2010-01-15 00:00:00,2010-01-17 00:00:00,604,19805,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4554,2010-01-15 00:00:00,2010-01-17 00:00:00,604,29073,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4555,2010-01-15 00:00:00,2010-01-17 00:00:00,604,29568,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4556,2010-01-15 00:00:00,2010-01-17 00:00:00,604,32114,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4557,2010-01-15 00:00:00,2010-01-17 00:00:00,604,32117,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4558,2010-01-15 00:00:00,2010-01-17 00:00:00,604,33433,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4559,2010-01-15 00:00:00,2010-01-17 00:00:00,604,33912,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4560,2010-01-15 00:00:00,2010-01-17 00:00:00,604,35453,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4561,2010-01-15 00:00:00,2010-01-17 00:00:00,604,37217,1,452.55,GBP,Maximus UC-69|Convenience,Urban
4562,2010-01-15 00:00:00,2010-01-17 00:00:00,604,47138,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4563,2010-01-15 00:00:00,2010-01-17 00:00:00,604,53219,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4564,2010-01-15 00:00:00,2010-01-17 00:00:00,604,53531,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4565,2010-01-15 00:00:00,2010-01-17 00:00:00,604,73089,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4566,2010-01-15 00:00:00,2010-01-17 00:00:00,604,75605,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4567,2010-01-15 00:00:00,2010-01-17 00:00:00,604,87413,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4568,2010-01-15 00:00:00,2010-01-17 00:00:00,604,93436,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4569,2010-01-15 00:00:00,2010-01-17 00:00:00,604,94603,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4570,2010-01-15 00:00:00,2010-01-17 00:00:00,604,97701,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4571,2010-01-15 00:00:00,2010-01-18 00:00:00,604,1301,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4572,2010-01-15 00:00:00,2010-01-18 00:00:00,604,1604,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4573,2010-01-15 00:00:00,2010-01-18 00:00:00,604,2760,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4574,2010-01-15 00:00:00,2010-01-18 00:00:00,604,7747,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4575,2010-01-15 00:00:00,2010-01-18 00:00:00,604,8016,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4576,2010-01-15 00:00:00,2010-01-18 00:00:00,604,21224,1,455.175,GBP,Maximus UC-69|Convenience,Urban
4577,2010-01-15 00:00:00,2010-01-18 00:00:00,604,25177,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4578,2010-01-15 00:00:00,2010-01-18 00:00:00,604,32507,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4579,2010-01-15 00:00:00,2010-01-18 00:00:00,604,33304,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4580,2010-01-15 00:00:00,2010-01-18 00:00:00,604,34208,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4581,2010-01-15 00:00:00,2010-01-18 00:00:00,604,36701,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4582,2010-01-15 00:00:00,2010-01-18 00:00:00,604,46064,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4583,2010-01-15 00:00:00,2010-01-18 00:00:00,604,52213,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4584,2010-01-15 00:00:00,2010-01-18 00:00:00,604,52804,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4585,2010-01-15 00:00:00,2010-01-18 00:00:00,604,54703,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4586,2010-01-15 00:00:00,2010-01-18 00:00:00,604,64501,2,923.475,USD,Maximus UC-69|Convenience,Urban
4587,2010-01-15 00:00:00,2010-01-18 00:00:00,604,73160,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4588,2010-01-15 00:00:00,2010-01-18 00:00:00,604,73170,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4589,2010-01-15 00:00:00,2010-01-18 00:00:00,604,73401,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4590,2010-01-15 00:00:00,2010-01-18 00:00:00,604,74108,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4591,2010-01-15 00:00:00,2010-01-18 00:00:00,604,75076,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4592,2010-01-15 00:00:00,2010-01-18 00:00:00,604,78237,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4593,2010-01-15 00:00:00,2010-01-18 00:00:00,604,82070,1,455.175,GBP,Maximus UC-69|Convenience,Urban
4594,2010-01-15 00:00:00,2010-01-18 00:00:00,604,85251,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4595,2010-01-15 00:00:00,2010-01-18 00:00:00,604,85260,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4596,2010-01-15 00:00:00,2010-01-18 00:00:00,604,85377,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4597,2010-01-15 00:00:00,2010-01-18 00:00:00,604,91901,2,936.075,USD,Maximus UC-69|Convenience,Urban
4598,2010-01-15 00:00:00,2010-01-18 00:00:00,604,92118,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4599,2010-01-15 00:00:00,2010-01-19 00:00:00,604,1337,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4600,2010-01-15 00:00:00,2010-01-19 00:00:00,604,2828,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4601,2010-01-15 00:00:00,2010-01-19 00:00:00,604,2904,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4602,2010-01-15 00:00:00,2010-01-19 00:00:00,604,8088,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4603,2010-01-15 00:00:00,2010-01-19 00:00:00,604,8560,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4604,2010-01-15 00:00:00,2010-01-19 00:00:00,604,8648,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4605,2010-01-15 00:00:00,2010-01-19 00:00:00,604,21801,2,923.475,GBP,Maximus UC-69|Convenience,Urban
4606,2010-01-15 00:00:00,2010-01-19 00:00:00,604,33813,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4607,2010-01-15 00:00:00,2010-01-19 00:00:00,604,34482,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4608,2010-01-15 00:00:00,2010-01-19 00:00:00,604,34787,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4609,2010-01-15 00:00:00,2010-01-19 00:00:00,604,37211,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4610,2010-01-15 00:00:00,2010-01-19 00:00:00,604,37760,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4611,2010-01-15 00:00:00,2010-01-19 00:00:00,604,58206,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4612,2010-01-15 00:00:00,2010-01-19 00:00:00,604,64119,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4613,2010-01-15 00:00:00,2010-01-19 00:00:00,604,74637,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4614,2010-01-15 00:00:00,2010-01-19 00:00:00,604,75043,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4615,2010-01-15 00:00:00,2010-01-19 00:00:00,604,76014,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4616,2010-01-15 00:00:00,2010-01-19 00:00:00,604,76021,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4617,2010-01-15 00:00:00,2010-01-19 00:00:00,604,92530,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4618,2010-01-15 00:00:00,2010-01-19 00:00:00,604,92807,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4619,2010-01-15 00:00:00,2010-01-19 00:00:00,604,93004,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4620,2010-01-15 00:00:00,2010-01-19 00:00:00,604,95376,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4621,2010-01-15 00:00:00,2010-01-20 00:00:00,604,6067,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4622,2010-01-15 00:00:00,2010-01-20 00:00:00,604,7424,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4623,2010-01-15 00:00:00,2010-01-20 00:00:00,604,19901,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4624,2010-01-15 00:00:00,2010-01-20 00:00:00,604,20603,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4625,2010-01-15 00:00:00,2010-01-20 00:00:00,604,21144,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4626,2010-01-15 00:00:00,2010-01-20 00:00:00,604,29526,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4627,2010-01-15 00:00:00,2010-01-20 00:00:00,604,29673,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4628,2010-01-15 00:00:00,2010-01-20 00:00:00,604,32806,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4629,2010-01-15 00:00:00,2010-01-20 00:00:00,604,34235,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4630,2010-01-15 00:00:00,2010-01-20 00:00:00,604,46901,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4631,2010-01-15 00:00:00,2010-01-20 00:00:00,604,46975,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4632,2010-01-15 00:00:00,2010-01-20 00:00:00,604,54245,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4633,2010-01-15 00:00:00,2010-01-20 00:00:00,604,56345,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4634,2010-01-15 00:00:00,2010-01-20 00:00:00,604,56537,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4635,2010-01-15 00:00:00,2010-01-20 00:00:00,604,59644,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4636,2010-01-15 00:00:00,2010-01-20 00:00:00,604,65109,1,452.55,GBP,Maximus UC-69|Convenience,Urban
4637,2010-01-15 00:00:00,2010-01-20 00:00:00,604,67756,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4638,2010-01-15 00:00:00,2010-01-20 00:00:00,604,72005,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4639,2010-01-15 00:00:00,2010-01-20 00:00:00,604,73034,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4640,2010-01-15 00:00:00,2010-01-20 00:00:00,604,74469,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4641,2010-01-15 00:00:00,2010-01-20 00:00:00,604,75287,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4642,2010-01-15 00:00:00,2010-01-20 00:00:00,604,75460,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4643,2010-01-15 00:00:00,2010-01-20 00:00:00,604,75652,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4644,2010-01-15 00:00:00,2010-01-20 00:00:00,604,76691,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4645,2010-01-15 00:00:00,2010-01-20 00:00:00,604,83221,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4646,2010-01-15 00:00:00,2010-01-20 00:00:00,604,85035,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4647,2010-01-15 00:00:00,2010-01-20 00:00:00,604,91303,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4648,2010-01-15 00:00:00,2010-01-20 00:00:00,604,91362,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4649,2010-01-15 00:00:00,2010-01-20 00:00:00,604,93501,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4650,2010-01-15 00:00:00,2010-01-20 00:00:00,604,93536,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4651,2010-01-15 00:00:00,2010-01-20 00:00:00,604,94588,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4652,2010-01-15 00:00:00,2010-01-20 00:00:00,604,95051,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4653,2010-01-15 00:00:00,2010-01-20 00:00:00,604,97303,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4654,2010-01-15 00:00:00,2010-01-21 00:00:00,604,1520,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4655,2010-01-15 00:00:00,2010-01-21 00:00:00,604,21048,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4656,2010-01-15 00:00:00,2010-01-21 00:00:00,604,29072,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4657,2010-01-15 00:00:00,2010-01-21 00:00:00,604,29464,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4658,2010-01-15 00:00:00,2010-01-21 00:00:00,604,32118,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4659,2010-01-15 00:00:00,2010-01-21 00:00:00,604,32713,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4660,2010-01-15 00:00:00,2010-01-21 00:00:00,604,32978,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4661,2010-01-15 00:00:00,2010-01-21 00:00:00,604,34639,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4662,2010-01-15 00:00:00,2010-01-21 00:00:00,604,36330,2,923.475,USD,Maximus UC-69|Convenience,Urban
4663,2010-01-15 00:00:00,2010-01-21 00:00:00,604,47348,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4664,2010-01-15 00:00:00,2010-01-21 00:00:00,604,50310,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4665,2010-01-15 00:00:00,2010-01-21 00:00:00,604,51104,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4666,2010-01-15 00:00:00,2010-01-21 00:00:00,604,63129,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4667,2010-01-15 00:00:00,2010-01-21 00:00:00,604,64024,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4668,2010-01-15 00:00:00,2010-01-21 00:00:00,604,64068,2,923.475,USD,Maximus UC-69|Convenience,Urban
4669,2010-01-15 00:00:00,2010-01-21 00:00:00,604,66048,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4670,2010-01-15 00:00:00,2010-01-21 00:00:00,604,66226,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4671,2010-01-15 00:00:00,2010-01-21 00:00:00,604,68847,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4672,2010-01-15 00:00:00,2010-01-21 00:00:00,604,70601,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4673,2010-01-15 00:00:00,2010-01-21 00:00:00,604,74074,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4674,2010-01-15 00:00:00,2010-01-21 00:00:00,604,78251,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4675,2010-01-15 00:00:00,2010-01-21 00:00:00,604,78504,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4676,2010-01-15 00:00:00,2010-01-21 00:00:00,604,78664,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4677,2010-01-15 00:00:00,2010-01-21 00:00:00,604,79924,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4678,2010-01-15 00:00:00,2010-01-21 00:00:00,604,85267,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4679,2010-01-15 00:00:00,2010-01-21 00:00:00,604,85375,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4680,2010-01-15 00:00:00,2010-01-21 00:00:00,604,90631,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4681,2010-01-15 00:00:00,2010-01-21 00:00:00,604,92008,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4682,2010-01-15 00:00:00,2010-01-21 00:00:00,604,94954,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4683,2010-01-15 00:00:00,2010-01-22 00:00:00,604,8080,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4684,2010-01-15 00:00:00,2010-01-22 00:00:00,604,21108,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4685,2010-01-15 00:00:00,2010-01-22 00:00:00,604,25401,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4686,2010-01-15 00:00:00,2010-01-22 00:00:00,604,29902,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4687,2010-01-15 00:00:00,2010-01-22 00:00:00,604,37857,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4688,2010-01-15 00:00:00,2010-01-22 00:00:00,604,37874,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4689,2010-01-15 00:00:00,2010-01-22 00:00:00,604,40216,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4690,2010-01-15 00:00:00,2010-01-22 00:00:00,604,53001,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4691,2010-01-15 00:00:00,2010-01-22 00:00:00,604,53108,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4692,2010-01-15 00:00:00,2010-01-22 00:00:00,604,54487,2,923.475,GBP,Maximus UC-69|Convenience,Urban
4693,2010-01-15 00:00:00,2010-01-22 00:00:00,604,56633,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4694,2010-01-15 00:00:00,2010-01-22 00:00:00,604,64012,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4695,2010-01-15 00:00:00,2010-01-22 00:00:00,604,68502,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4696,2010-01-15 00:00:00,2010-01-22 00:00:00,604,70058,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4697,2010-01-15 00:00:00,2010-01-22 00:00:00,604,75205,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4698,2010-01-15 00:00:00,2010-01-22 00:00:00,604,76015,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4699,2010-01-15 00:00:00,2010-01-22 00:00:00,604,79022,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4700,2010-01-15 00:00:00,2010-01-22 00:00:00,604,82435,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4701,2010-01-15 00:00:00,2010-01-22 00:00:00,604,89031,1,455.175,USD,Maximus UC-69|Convenience,Urban
4702,2010-01-15 00:00:00,2010-01-22 00:00:00,604,91911,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4703,2010-01-15 00:00:00,2010-01-22 00:00:00,604,92235,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4704,2010-01-15 00:00:00,2010-01-22 00:00:00,604,97034,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4705,2010-01-15 00:00:00,2010-01-22 00:00:00,604,97124,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4706,2010-01-15 00:00:00,2010-01-23 00:00:00,604,1430,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4707,2010-01-15 00:00:00,2010-01-23 00:00:00,604,8053,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4708,2010-01-15 00:00:00,2010-01-23 00:00:00,604,20650,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4709,2010-01-15 00:00:00,2010-01-23 00:00:00,604,21122,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4710,2010-01-15 00:00:00,2010-01-23 00:00:00,604,21221,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4711,2010-01-15 00:00:00,2010-01-23 00:00:00,604,21222,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4712,2010-01-15 00:00:00,2010-01-23 00:00:00,604,29532,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4713,2010-01-15 00:00:00,2010-01-23 00:00:00,604,32009,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4714,2010-01-15 00:00:00,2010-01-23 00:00:00,604,32257,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4715,2010-01-15 00:00:00,2010-01-23 00:00:00,604,33809,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4716,2010-01-15 00:00:00,2010-01-23 00:00:00,604,37043,1,452.55,USD,Maximus UC-69|Convenience,Urban
4717,2010-01-15 00:00:00,2010-01-23 00:00:00,604,37421,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4718,2010-01-15 00:00:00,2010-01-23 00:00:00,604,41011,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4719,2010-01-15 00:00:00,2010-01-23 00:00:00,604,52803,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4720,2010-01-15 00:00:00,2010-01-23 00:00:00,604,53151,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4721,2010-01-15 00:00:00,2010-01-23 00:00:00,604,53183,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4722,2010-01-15 00:00:00,2010-01-23 00:00:00,604,53956,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4723,2010-01-15 00:00:00,2010-01-23 00:00:00,604,54489,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4724,2010-01-15 00:00:00,2010-01-23 00:00:00,604,54806,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4725,2010-01-15 00:00:00,2010-01-23 00:00:00,604,54849,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4726,2010-01-15 00:00:00,2010-01-23 00:00:00,604,59801,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4727,2010-01-15 00:00:00,2010-01-23 00:00:00,604,64078,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4728,2010-01-15 00:00:00,2010-01-23 00:00:00,604,66062,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4729,2010-01-15 00:00:00,2010-01-23 00:00:00,604,76311,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4730,2010-01-15 00:00:00,2010-01-23 00:00:00,604,78413,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4731,2010-01-15 00:00:00,2010-01-23 00:00:00,604,84115,1,461.7375,USD,Maximus UC-69|Convenience,Urban
4732,2010-01-15 00:00:00,2010-01-23 00:00:00,604,87120,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4733,2010-01-15 00:00:00,2010-01-23 00:00:00,604,87121,1,461.7375,GBP,Maximus UC-69|Convenience,Urban
4734,2010-01-15 00:00:00,2010-01-23 00:00:00,604,91607,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4735,2010-01-15 00:00:00,2010-01-23 00:00:00,604,92020,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4736,2010-01-15 00:00:00,2010-01-23 00:00:00,604,92507,1,468.0375,USD,Maximus UC-69|Convenience,Urban
4737,2010-01-15 00:00:00,2010-01-23 00:00:00,604,94901,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
4738,2010-01-15 00:00:00,2010-01-23 00:00:00,604,95687,1,468.0375,GBP,Maximus UC-69|Convenience,Urban
